run_label,problem,language,expected_szs,result,correct,time_ms,steps,worker_yields,rules_total,active_branches_max,branches_closed,branches_saturated,csp_calls,csp_succeeded,details
gamma_limit_5,SEU/SEU581^1.p,TH0,Theorem,timeout,na,2266,0,0,0,1,0,0,0,0,
gamma_limit_5,SEU/SEU581^2.p,TH0,Theorem,thm,yes,19,16,1,16,2,0,0,1,1,
gamma_limit_5,SEU/SEU582^1.p,TH0,Theorem,timeout,na,2270,8,0,8,1,0,0,0,0,
gamma_limit_5,SEU/SEU582^2.p,TH0,Theorem,thm,yes,31,28,1,28,3,0,0,1,1,
gamma_limit_5,SEU/SEU583^1.p,TH0,Theorem,timeout,na,2270,2,0,2,1,0,0,0,0,
gamma_limit_5,SEU/SEU584^1.p,TH0,Theorem,timeout,na,2282,8,0,8,1,0,0,0,0,
gamma_limit_5,SEU/SEU584^2.p,TH0,Theorem,thm,yes,31,25,1,25,3,0,0,1,1,
gamma_limit_5,SEU/SEU585^1.p,TH0,Theorem,timeout,na,2281,8,0,8,1,0,0,0,0,
gamma_limit_5,SEU/SEU585^2.p,TH0,Theorem,timeout,na,2180,3976,79,3976,263,4,0,0,0,
gamma_limit_5,SEU/SEU586^1.p,TH0,Theorem,timeout,na,2287,8,0,8,1,0,0,0,0,
gamma_limit_5,SEU/SEU586^2.p,TH0,Theorem,thm,yes,38,23,1,23,3,0,0,2,1,
gamma_limit_5,SEU/SEU587^1.p,TH0,Theorem,timeout,na,2296,0,0,0,1,0,0,0,0,
gamma_limit_5,SEU/SEU587^2.p,TH0,Theorem,thm,yes,35,40,1,40,5,0,0,3,1,
gamma_limit_5,SEU/SEU588^1.p,TH0,Theorem,timeout,na,2298,0,0,0,1,0,0,0,0,
gamma_limit_5,SEU/SEU588^2.p,TH0,Theorem,thm,yes,35,36,1,36,4,0,0,2,1,
gamma_limit_5,SEU/SEU589^1.p,TH0,Theorem,timeout,na,2309,8,0,8,1,0,0,0,0,
gamma_limit_5,SEU/SEU589^2.p,TH0,Theorem,timeout,na,2086,1788,66,1788,341,0,0,3,0,
gamma_limit_5,SEU/SEU590^1.p,TH0,Theorem,timeout,na,2314,5,0,5,1,0,0,0,0,
gamma_limit_5,SEU/SEU590^2.p,TH0,Theorem,timeout,na,2270,5154,24,5154,1719,0,0,3,0,
gamma_limit_5,SEU/SEU591^1.p,TH0,Theorem,timeout,na,2310,5,0,5,1,0,0,0,0,
gamma_limit_5,SEU/SEU591^2.p,TH0,Theorem,thm,yes,27,17,1,17,2,0,0,1,1,
gamma_limit_5,SEU/SEU592^1.p,TH0,Theorem,timeout,na,2324,0,0,0,1,0,0,0,0,
gamma_limit_5,SEU/SEU592^2.p,TH0,Theorem,thm,yes,31,29,1,29,4,0,0,2,1,
gamma_limit_5,SEU/SEU593^1.p,TH0,Theorem,timeout,na,2326,5,0,5,1,0,0,0,0,
gamma_limit_5,SEU/SEU593^2.p,TH0,Theorem,timeout,na,2272,4742,27,4742,250,4,0,0,0,
gamma_limit_5,SEU/SEU594^1.p,TH0,Theorem,timeout,na,2323,5,0,5,1,0,0,0,0,
gamma_limit_5,SEU/SEU594^2.p,TH0,Theorem,timeout,na,2125,3484,60,3484,690,30,0,1,0,
gamma_limit_5,SEU/SEU595^1.p,TH0,Theorem,timeout,na,2335,5,0,5,1,0,0,0,0,
gamma_limit_5,SEU/SEU595^2.p,TH0,Theorem,thm,yes,35,16,1,16,2,0,0,1,1,
gamma_limit_5,SEU/SEU596^1.p,TH0,Theorem,timeout,na,2356,5,0,5,1,0,0,0,0,
gamma_limit_5,SEU/SEU596^2.p,TH0,Theorem,timeout,na,2197,6736,117,6736,192,35,0,0,0,
gamma_limit_5,SEU/SEU597^1.p,TH0,Theorem,timeout,na,2332,0,0,0,1,0,0,0,0,
gamma_limit_5,SEU/SEU597^2.p,TH0,Theorem,thm,yes,36,43,1,43,6,0,0,3,1,
gamma_limit_5,SEU/SEU598^1.p,TH0,Theorem,timeout,na,2353,5,0,5,1,0,0,0,0,
gamma_limit_5,SEU/SEU598^2.p,TH0,Theorem,timeout,na,2307,5784,31,5784,232,2,0,0,0,
gamma_limit_5,SEU/SEU599^1.p,TH0,Theorem,timeout,na,2359,5,0,5,1,0,0,0,0,
gamma_limit_5,SEU/SEU599^2.p,TH0,Theorem,timeout,na,2129,3776,39,3776,774,25,0,1,0,
gamma_limit_5,SEU/SEU600^1.p,TH0,Theorem,timeout,na,2362,0,0,0,1,0,0,0,0,
gamma_limit_5,SEU/SEU600^2.p,TH0,Theorem,timeout,na,2263,5494,145,5494,194,0,0,0,0,
gamma_limit_5,SEU/SEU601^1.p,TH0,Theorem,timeout,na,2372,5,0,5,1,0,0,0,0,
gamma_limit_5,SEU/SEU601^2.p,TH0,Theorem,thm,yes,913,886,63,886,56,0,0,3,1,
gamma_limit_5,SEU/SEU602^1.p,TH0,Theorem,timeout,na,2388,5,0,5,1,0,0,0,0,
gamma_limit_5,SEU/SEU602^2.p,TH0,Theorem,thm,yes,27,18,1,18,2,0,0,1,1,
gamma_limit_5,SEU/SEU603^1.p,TH0,Theorem,timeout,na,2391,5,0,5,1,0,0,0,0,
gamma_limit_5,SEU/SEU603^2.p,TH0,Theorem,thm,yes,35,16,1,16,2,0,0,1,1,
gamma_limit_5,SEU/SEU604^1.p,TH0,Theorem,timeout,na,2404,5,0,5,1,0,0,0,0,
gamma_limit_5,SEU/SEU604^2.p,TH0,Theorem,timeout,na,2185,5591,114,5591,254,2,0,0,0,
gamma_limit_5,SEU/SEU605^1.p,TH0,Theorem,timeout,na,2392,5,0,5,1,0,0,0,0,
gamma_limit_5,SEU/SEU605^2.p,TH0,Theorem,thm,yes,37,32,1,32,4,1,0,3,1,
gamma_limit_5,SEU/SEU606^1.p,TH0,Theorem,timeout,na,2420,2,0,2,1,0,0,0,0,
gamma_limit_5,SEU/SEU606^2.p,TH0,Theorem,thm,yes,47,43,1,43,4,2,0,3,1,
gamma_limit_5,SEU/SEU607^1.p,TH0,Theorem,timeout,na,2417,2,0,2,1,0,0,0,0,
gamma_limit_5,SEU/SEU607^2.p,TH0,Theorem,thm,yes,24,14,1,14,2,0,0,1,1,
gamma_limit_5,SEU/SEU608^1.p,TH0,Theorem,timeout,na,2420,2,0,2,1,0,0,0,0,
gamma_limit_5,SEU/SEU608^2.p,TH0,Theorem,thm,yes,25,15,1,15,2,0,0,1,1,
gamma_limit_5,SEU/SEU609^1.p,TH0,Theorem,timeout,na,2429,0,0,0,1,0,0,0,0,
gamma_limit_5,SEU/SEU609^2.p,TH0,Theorem,thm,yes,38,35,1,35,4,0,0,2,1,
gamma_limit_5,SEU/SEU610^1.p,TH0,Theorem,timeout,na,2432,2,0,2,1,0,0,0,0,
gamma_limit_5,SEU/SEU610^2.p,TH0,Theorem,timeout,na,2137,3765,89,3765,607,191,0,2,0,
gamma_limit_5,SEU/SEU611^1.p,TH0,Theorem,timeout,na,2448,2,0,2,1,0,0,0,0,
gamma_limit_5,SEU/SEU611^2.p,TH0,Theorem,timeout,na,2071,2459,117,2459,294,14,0,1,0,
gamma_limit_5,SEU/SEU612^1.p,TH0,Theorem,timeout,na,2449,2,0,2,1,0,0,0,0,
gamma_limit_5,SEU/SEU612^2.p,TH0,Theorem,timeout,na,2071,1549,76,1549,234,0,0,3,0,
gamma_limit_5,SEU/SEU613^1.p,TH0,Theorem,timeout,na,2452,2,0,2,1,0,0,0,0,
gamma_limit_5,SEU/SEU613^2.p,TH0,Theorem,timeout,na,2071,1296,50,1296,248,0,0,3,0,
gamma_limit_5,SEU/SEU614^1.p,TH0,Theorem,timeout,na,2471,2,0,2,1,0,0,0,0,
gamma_limit_5,SEU/SEU614^2.p,TH0,Theorem,thm,yes,52,29,1,29,4,0,0,1,1,
gamma_limit_5,SEU/SEU615^1.p,TH0,Theorem,timeout,na,2485,2,0,2,1,0,0,0,0,
gamma_limit_5,SEU/SEU615^2.p,TH0,Theorem,thm,yes,501,514,15,514,80,2,0,2,1,
gamma_limit_5,SEU/SEU616^1.p,TH0,Theorem,timeout,na,2493,0,0,0,1,0,0,0,0,
gamma_limit_5,SEU/SEU617^1.p,TH0,Theorem,timeout,na,2507,0,0,0,1,0,0,0,0,
gamma_limit_5,SEU/SEU617^2.p,TH0,Theorem,timeout,na,2169,3732,103,3732,729,137,0,3,0,
gamma_limit_5,SEU/SEU618^1.p,TH0,Theorem,timeout,na,2500,0,0,0,1,0,0,0,0,
gamma_limit_5,SEU/SEU618^2.p,TH0,Theorem,timeout,na,2225,3910,49,3910,1286,29,0,3,0,
gamma_limit_5,SEU/SEU619^1.p,TH0,Theorem,timeout,na,2500,0,0,0,1,0,0,0,0,
gamma_limit_5,SEU/SEU619^2.p,TH0,Theorem,timeout,na,2060,663,14,663,72,53,0,0,0,
gamma_limit_5,SEU/SEU620^1.p,TH0,Theorem,timeout,na,2510,0,0,0,1,0,0,0,0,
gamma_limit_5,SEU/SEU620^2.p,TH0,Theorem,timeout,na,2176,2413,11,2413,235,17,0,0,0,
gamma_limit_5,SEU/SEU621^1.p,TH0,Theorem,timeout,na,2528,2,0,2,1,0,0,0,0,
gamma_limit_5,SEU/SEU621^2.p,TH0,Theorem,timeout,na,2140,4746,83,4746,815,26,0,1,0,
gamma_limit_5,SEU/SEU622^1.p,TH0,Theorem,timeout,na,2529,2,0,2,1,0,0,0,0,
gamma_limit_5,SEU/SEU622^2.p,TH0,Theorem,thm,yes,24,24,1,24,4,0,0,1,1,
gamma_limit_5,SEU/SEU623^1.p,TH0,Theorem,timeout,na,2577,2,0,2,1,0,0,0,0,
gamma_limit_5,SEU/SEU623^2.p,TH0,Theorem,timeout,na,2207,4955,75,4955,1344,7,0,2,0,
gamma_limit_5,SEU/SEU624^1.p,TH0,Theorem,timeout,na,2552,2,0,2,1,0,0,0,0,
gamma_limit_5,SEU/SEU625^1.p,TH0,Theorem,timeout,na,2594,2,0,2,1,0,0,0,0,
gamma_limit_5,SEU/SEU625^2.p,TH0,Theorem,timeout,na,2254,4960,37,4960,1311,12,0,4,0,
gamma_limit_5,SEU/SEU626^1.p,TH0,Theorem,timeout,na,2594,2,0,2,1,0,0,0,0,
