run_label,problem,language,expected_szs,result,correct,time_ms,steps,worker_yields,rules_total,active_branches_max,branches_closed,branches_saturated,csp_calls,csp_succeeded,details
prim_batch_16,SYO/SYO234^5.p,TH0,Theorem,timeout,na,2005,119,4,119,9,1,0,4,0,
prim_batch_16,SYO/SYO235^5.p,TH0,Theorem,thm,yes,32,56,0,56,4,12,0,0,0,
prim_batch_16,SYO/SYO236^5.p,TH0,Theorem,timeout,na,2093,3042,63,3042,503,43,0,1,0,
prim_batch_16,SYO/SYO237^5.p,TH0,Theorem,timeout,na,2044,1849,63,1849,188,9,0,4,0,
prim_batch_16,SYO/SYO238^5.p,TH0,Theorem,timeout,na,2005,95,6,95,5,3,0,3,0,
prim_batch_16,SYO/SYO239^5.p,TH0,Theorem,timeout,na,2052,1789,110,1789,256,11,0,4,0,
prim_batch_16,SYO/SYO240^5.p,TH0,Unknown,timeout,na,2026,415,20,415,29,7,0,2,0,
prim_batch_16,SYO/SYO241^5.p,TH0,Theorem,timeout,na,2058,1470,72,1470,241,6,0,1,0,
prim_batch_16,SYO/SYO242^5.p,TH0,CounterSatisfiable,timeout,na,2025,1200,69,1200,66,4,0,2,0,
prim_batch_16,SYO/SYO243^5.p,TH0,Theorem,timeout,na,2065,2469,68,2469,261,15,0,3,0,
prim_batch_16,SYO/SYO244^5.p,TH0,Theorem,timeout,na,2040,470,7,470,45,25,0,2,0,
prim_batch_16,SYO/SYO245^5.p,TH0,ContradictoryAxioms,timeout,na,2167,2196,44,2196,660,49,0,2,0,
prim_batch_16,SYO/SYO246^5.p,TH0,Theorem,timeout,na,2027,193,6,193,14,12,0,1,0,
prim_batch_16,SYO/SYO247^5.p,TH0,CounterSatisfiable,timeout,na,2041,627,29,627,72,48,0,0,0,
prim_batch_16,SYO/SYO248^5.p,TH0,Theorem,timeout,na,2237,6485,0,6485,232,376,0,0,0,
prim_batch_16,SYO/SYO249^5.p,TH0,Theorem,timeout,na,2213,1988,5,1988,197,0,0,0,0,
prim_batch_16,SYO/SYO250^5.p,TH0,Theorem,timeout,na,2114,2,0,2,1,0,0,0,0,
prim_batch_16,SYO/SYO252^5.p,TH0,Theorem,thm,yes,3,3,0,3,1,1,0,0,0,
prim_batch_16,SYO/SYO253^5.p,TH0,Theorem,thm,yes,4,2,0,2,1,1,0,0,0,
prim_batch_16,SYO/SYO255^5.p,TH0,Theorem,timeout,na,2056,1551,40,1551,159,53,0,3,0,
prim_batch_16,SYO/SYO256^5.p,TH0,Theorem,thm,yes,54,85,0,81,6,18,0,0,0,
prim_batch_16,SYO/SYO257^5.p,TH0,Theorem,thm,yes,23,9,0,9,1,0,0,1,1,
prim_batch_16,SYO/SYO258^5.p,TH0,Theorem,thm,yes,259,52,3,52,3,2,0,2,1,
prim_batch_16,SYO/SYO259^5.p,TH0,Theorem,thm,yes,164,43,0,43,5,2,0,1,1,
prim_batch_16,SYO/SYO260^5.p,TH0,Theorem,thm,yes,301,68,0,68,5,7,0,1,1,
prim_batch_16,SYO/SYO261^5.p,TH0,Theorem,timeout,na,2043,2828,125,2828,265,8,0,3,0,
prim_batch_16,SYO/SYO262^5.p,TH0,Theorem,thm,yes,122,7,0,7,1,0,0,1,1,
prim_batch_16,SYO/SYO263^5.p,TH0,Theorem,timeout,na,2024,697,14,697,139,41,0,0,0,
prim_batch_16,SYO/SYO264^5.p,TH0,Theorem,timeout,na,2045,818,15,818,173,24,0,0,0,
prim_batch_16,SYO/SYO265^5.p,TH0,Theorem,thm,yes,56,69,1,69,5,6,0,3,1,
prim_batch_16,SYO/SYO266^5.p,TH0,Theorem,timeout,na,2061,1682,105,1682,356,17,0,1,0,
prim_batch_16,SYO/SYO267^5.p,TH0,Theorem,thm,yes,61,12,0,12,2,0,0,1,1,
prim_batch_16,SYO/SYO268^5.p,TH0,Theorem,thm,yes,88,54,1,54,3,2,0,1,1,
prim_batch_16,SYO/SYO269^5.p,TH0,Theorem,timeout,na,2022,322,19,322,17,0,0,0,0,
prim_batch_16,SYO/SYO270^5.p,TH0,Theorem,thm,yes,136,21,2,21,1,0,0,1,1,
prim_batch_16,SYO/SYO271^5.p,TH0,Theorem,timeout,na,2007,212,5,212,13,21,0,4,0,
