run_label,problem,language,expected_szs,result,correct,time_ms,steps,worker_yields,rules_total,active_branches_max,branches_closed,branches_saturated,csp_calls,csp_succeeded,details
no_beta_variant,PHI/PHI045^6.p,TH0,Theorem,thm,yes,110,103,0,103,15,0,0,1,1,
no_beta_variant,PHI/PHI045^7.p,unknown,Theorem,parser_error,na,0,,,,,,,,,cached: Lexer failed to parse entire string. Unparsed: {$necessary} @ ( ! [X: individual] : ( ( Phi @ X ) <=> ( Psi @ X ) ) ) ) => ( ( positive @ Phi ) <=> ( positive @ Psi ) ) ) ). %----Contradictory propert
no_beta_variant,PHI/PHI045^8.p,unknown,Theorem,parser_error,na,0,,,,,,,,,cached: Lexer failed to parse entire string. Unparsed: {$necessary} @ ( ! [X: individual] : ( ( Phi @ X ) <=> ( ^ [Y: individual] : ( ( Phi @ Y ) & ~ ( Phi @ Y ) ) @ X ) ) ) ) => ( ( positive @ Phi ) <=> ( po
no_beta_variant,PHI/PHI045^9.p,unknown,Theorem,parser_error,na,0,,,,,,,,,cached: Lexer failed to parse entire string. Unparsed: {$necessary} @ ( ! [X: individual] : ( ( exists @ X ) => ( ( Phi @ X ) <=> ( Psi @ X ) ) ) ) ) => ( ( positive @ Phi ) <=> ( positive @ Psi ) ) ) ). %---
no_beta_variant,PHI/PHI046^10.p,unknown,Theorem,parser_error,na,0,,,,,,,,,cached: Lexer failed to parse entire string. Unparsed: {$necessary} @ ( ! [X: individual] : ( ( exists @ X ) => ( ( Phi @ X ) <=> ( ^ [Y: individual] : ( ( Phi @ Y ) & ~ ( Phi @ Y ) ) @ X ) ) ) ) ) => ( ( pos
no_beta_variant,PHI/PHI046^9.p,unknown,Theorem,parser_error,na,0,,,,,,,,,cached: Lexer failed to parse entire string. Unparsed: {$necessary} @ ( ! [X: individual] : ( ( exists @ X ) => ( ( Phi @ X ) <=> ( Psi @ X ) ) ) ) ) => ( ( positive @ Phi ) <=> ( positive @ Psi ) ) ) ). %---
no_beta_variant,PLA/PLA032^7.p,TH0,Theorem,timeout,na,2243,3835,58,3835,199,263,0,0,0,
no_beta_variant,PLA/PLA033^7.p,TH0,Theorem,timeout,na,2167,1618,46,1618,286,0,0,0,0,
no_beta_variant,PLA/PLA053^15.p,TH0,CounterSatisfiable,timeout,na,2171,3232,8,3232,266,280,0,0,0,
no_beta_variant,PLA/PLA053^18.p,TH0,Theorem,timeout,na,2165,3408,11,3408,224,144,0,0,0,
no_beta_variant,PLA/PLA053^2.p,TH0,Theorem,timeout,na,2219,3627,18,3627,265,69,0,0,0,
no_beta_variant,PLA/PLA053^4.p,TH0,Theorem,timeout,na,2242,3817,20,3817,279,94,0,0,0,
no_beta_variant,PLA/PLA053^5.p,TH0,Theorem,timeout,na,2268,4020,15,4020,290,70,0,0,0,
no_beta_variant,PLA/PLA054^4.p,TH0,Theorem,timeout,na,2163,2063,2,2063,287,8,0,0,0,
no_beta_variant,PRO/PRO019^1.p,TH1,Theorem,timeout,na,3041,97,9,97,1,0,0,0,0,
no_beta_variant,PRO/PRO020^1.p,TH1,Theorem,timeout,na,3492,58,5,58,1,0,0,0,0,
no_beta_variant,PRO/PRO021^1.p,TH1,Theorem,timeout,na,3967,30,3,30,1,0,0,0,0,
no_beta_variant,PRO/PRO022^1.p,TH1,Theorem,timeout,na,3211,46,4,46,1,0,0,0,0,
no_beta_variant,PRO/PRO023^1.p,TH1,Theorem,timeout,na,4123,0,0,0,1,0,0,0,0,
no_beta_variant,PRO/PRO024^1.p,TH1,Theorem,timeout,na,4614,0,0,0,1,0,0,0,0,
no_beta_variant,PRO/PRO025^1.p,TH1,Theorem,timeout,na,4714,0,0,0,1,0,0,0,0,
no_beta_variant,PRO/PRO026^1.p,TH1,Theorem,timeout,na,4691,0,0,0,1,0,0,0,0,
no_beta_variant,PRO/PRO027^1.p,TH1,Theorem,timeout,na,4511,0,0,0,1,0,0,0,0,
no_beta_variant,PRO/PRO028^1.p,TH1,Theorem,timeout,na,4505,0,0,0,1,0,0,0,0,
no_beta_variant,PRO/PRO029^16.p,TH0,Theorem,timeout,na,2092,2713,56,2713,304,0,0,0,0,
no_beta_variant,PUZ/PUZ031^5.p,TH0,Theorem,timeout,na,2238,1819,6,1819,129,0,0,0,0,
no_beta_variant,PUZ/PUZ047^5.p,TH0,Theorem,timeout,na,2430,5105,3,5105,311,0,0,0,0,
no_beta_variant,PUZ/PUZ081^1.p,TH0,Theorem,parser_error,na,0,,,,,,,,,cached: Failed to parse formula 'kk_6_6': [byte:2999] Type Error: Cannot unify strict function types of different arities.
no_beta_variant,PUZ/PUZ081^2.p,TH0,Theorem,timeout,na,2048,948,13,936,191,23,0,0,0,
no_beta_variant,PUZ/PUZ081^3.p,TH0,Theorem,timeout,na,2173,4198,76,3763,135,678,0,0,0,
no_beta_variant,PUZ/PUZ082^1.p,TH0,Theorem,unk,na,122,200,0,185,11,38,0,0,0,
no_beta_variant,PUZ/PUZ083^1.p,TH0,Theorem,unk,na,89,220,0,205,14,40,0,0,0,
no_beta_variant,PUZ/PUZ084^1.p,TH0,Theorem,timeout,na,2208,6366,185,6367,281,16,0,0,0,
no_beta_variant,PUZ/PUZ085^1.p,TH0,Theorem,timeout,na,2101,2618,184,2618,203,32,0,5,0,
no_beta_variant,PUZ/PUZ086^1.p,TH0,Theorem,timeout,na,2268,2217,42,2217,279,0,0,0,0,
no_beta_variant,PUZ/PUZ087^1.p,TH0,Theorem,timeout,na,2746,2755,10,2755,434,0,0,0,0,
no_beta_variant,PUZ/PUZ087^2.p,TH0,Theorem,timeout,na,2754,2695,11,2695,358,0,0,0,0,
no_beta_variant,PUZ/PUZ088^5.p,TH0,Theorem,thm,yes,14,15,0,15,2,0,0,1,1,
no_beta_variant,PUZ/PUZ090^5.p,TH0,Theorem,thm,yes,200,1,0,1,1,1,0,0,0,
no_beta_variant,PUZ/PUZ091^5.p,TH0,Theorem,thm,yes,360,1,0,1,1,1,0,0,0,
no_beta_variant,PUZ/PUZ092^5.p,TH0,Theorem,timeout,na,2042,2016,163,2016,48,8,0,1,0,
no_beta_variant,PUZ/PUZ093^5.p,TH0,Theorem,timeout,na,2042,15,1,15,2,0,0,0,0,
no_beta_variant,PUZ/PUZ094^5.p,TH0,Theorem,timeout,na,2600,4576,5,4576,258,0,0,0,0,
no_beta_variant,PUZ/PUZ095^5.p,TH0,CounterSatisfiable,timeout,na,2038,413,8,413,63,0,0,1,0,
no_beta_variant,PUZ/PUZ096^5.p,TH0,CounterSatisfiable,timeout,na,2028,1,0,1,1,0,0,0,0,
no_beta_variant,PUZ/PUZ097^5.p,TH0,CounterSatisfiable,timeout,na,2023,1,0,1,1,0,0,0,0,
no_beta_variant,PUZ/PUZ098^5.p,TH0,Unknown,timeout,na,2027,2,0,2,1,0,0,0,0,
no_beta_variant,PUZ/PUZ099^5.p,TH0,CounterSatisfiable,timeout,na,2057,2913,97,2913,350,0,0,2,0,
no_beta_variant,PUZ/PUZ100^5.p,TH0,Theorem,thm,yes,9,4,0,4,1,1,0,0,0,
no_beta_variant,PUZ/PUZ101^5.p,TH0,CounterSatisfiable,timeout,na,2023,7,0,7,2,1,0,0,0,
no_beta_variant,PUZ/PUZ102^5.p,TH0,Theorem,thm,yes,14,12,0,12,2,0,0,1,1,
no_beta_variant,PUZ/PUZ103^5.p,TH0,Theorem,timeout,na,2085,2635,16,2635,624,15,0,2,0,
no_beta_variant,PUZ/PUZ104^5.p,TH0,Theorem,timeout,na,2087,3110,40,3110,574,47,0,3,0,
no_beta_variant,PUZ/PUZ105^5.p,TH0,CounterSatisfiable,timeout,na,2067,2096,80,2096,390,3,0,2,0,
no_beta_variant,PUZ/PUZ106^5.p,TH0,CounterSatisfiable,timeout,na,2041,1509,61,1509,176,3,0,1,0,
no_beta_variant,PUZ/PUZ107^5.p,TH0,Theorem,timeout,na,2102,2273,43,2273,294,11,0,0,0,
no_beta_variant,PUZ/PUZ108^5.p,TH0,Theorem,timeout,na,2069,2524,7,2524,523,5,0,1,0,
no_beta_variant,PUZ/PUZ109^5.p,TH0,Theorem,timeout,na,2034,1341,34,1341,170,0,0,3,0,
no_beta_variant,PUZ/PUZ110^5.p,TH0,Theorem,timeout,na,2055,1325,15,1325,320,0,0,3,0,
no_beta_variant,PUZ/PUZ111^5.p,TH0,CounterSatisfiable,timeout,na,2031,4027,300,4027,128,56,0,0,0,
no_beta_variant,PUZ/PUZ112^5.p,TH0,CounterSatisfiable,timeout,na,2081,3964,295,3964,128,56,0,0,0,
no_beta_variant,PUZ/PUZ113^5.p,TH0,Theorem,timeout,na,2060,1307,9,1307,363,0,0,2,0,
no_beta_variant,PUZ/PUZ114^5.p,TH0,Theorem,timeout,na,2038,1009,17,1009,159,0,0,2,0,
no_beta_variant,PUZ/PUZ115^5.p,TH0,CounterSatisfiable,timeout,na,2054,2644,94,2644,332,0,0,2,0,
no_beta_variant,PUZ/PUZ116^5.p,TH0,CounterSatisfiable,timeout,na,2040,1720,46,1720,235,0,0,2,0,
no_beta_variant,PUZ/PUZ117^5.p,TH0,CounterSatisfiable,timeout,na,2064,2982,117,2982,332,0,0,1,0,
no_beta_variant,PUZ/PUZ118^5.p,TH0,CounterSatisfiable,timeout,na,2056,1370,23,1370,304,0,0,1,0,
no_beta_variant,PUZ/PUZ119^5.p,TH0,CounterSatisfiable,timeout,na,2062,2838,99,2838,331,0,0,2,0,
no_beta_variant,PUZ/PUZ120^5.p,TH0,CounterSatisfiable,timeout,na,2056,2827,113,2827,311,0,0,1,0,
no_beta_variant,PUZ/PUZ121^5.p,TH0,CounterSatisfiable,timeout,na,2019,178,0,178,56,5,0,0,0,
no_beta_variant,PUZ/PUZ122^5.p,TH0,Unknown,timeout,na,2050,601,22,601,106,0,0,0,0,
no_beta_variant,PUZ/PUZ123^5.p,TH0,CounterSatisfiable,timeout,na,2048,1873,76,1873,250,4,0,1,0,
no_beta_variant,PUZ/PUZ124^5.p,TH0,CounterSatisfiable,timeout,na,2076,2311,62,2311,378,2,0,1,0,
no_beta_variant,PUZ/PUZ125^5.p,TH0,CounterSatisfiable,timeout,na,2060,1931,32,1931,276,0,0,1,0,
no_beta_variant,PUZ/PUZ126^5.p,TH0,CounterSatisfiable,timeout,na,2048,1214,37,1214,206,0,0,1,0,
no_beta_variant,PUZ/PUZ127^5.p,TH0,Theorem,timeout,na,2070,2715,207,2715,228,0,0,0,0,
no_beta_variant,PUZ/PUZ136^1.p,TH0,Theorem,timeout,na,2081,4877,345,4877,269,0,0,3,0,
